Paese,Data,ID_Ordine,Sku,Quantita,Categoria,Ambito,Titolo,Prezzo_unitario,Prezzo_tot,Mese
France,2025-09-28 02:33:50,1000700,A94WNEA,1,Laptops,Home,PC Portable HP Pavilion 16-af0019nf - Ecran OLED 120Hz,1099.0,1099.0,Settembre
France,2025-09-28 06:54:10,1000590,780K6AA,1,Monitors,Home,Écran OMEN 32c - 32'' QHD -AMD Freesync™  HDR 165 Hz,269.99,269.99,Settembre
France,2025-09-28 10:38:13,1000694,B91BLEA,1,Laptops,Home,PC Portable IA HP OmniBook 7 Aero 13-bg1023nf,999.0,999.0,Settembre
France,2025-09-28 11:02:15,1000660,40Z29AA,1,Monitors,Business,Écran de conférence QHD HP E27m G4 USB-C,403.2,403.2,Settembre
France,2025-09-28 12:52:56,1000629,9RV17AA,2,Monitors,Home,"Écran HP V24i - 23.8""FHD - IPS",159.0,318.0,Settembre
France,2025-09-28 12:52:56,1000629,A0ZF9EA,2,Desktops,Business,PC fixe IA HP EliteDesk 8 G1i faible encombrement HP Wolf Pro Security Edition,1661.59,3323.18,Settembre
France,2025-09-28 20:29:09,1000634,C58YKEA,1,Laptops,Home,PC Portable HP 15-fd0164nf,449.0,449.0,Settembre
France,2025-09-28 23:49:57,1000682,B6SL5EA,1,Desktops,Home,Tout en un HP OmniStudio X 32-c1000nf,1799.0,1799.0,Settembre
France,2025-09-29 02:22:27,1000581,A27C2EA,1,Laptops,Business,PC Portable Professionnel IA HP EliteBook 8 G1a,1272.59,1272.59,Settembre
France,2025-09-29 09:12:41,1000673,C1ES7EA,1,Laptops,Home,PC Portable IA Nouvelle Génération HP OmniBook 5 14-he0013nf,899.0,899.0,Settembre
France,2025-09-29 12:43:50,1000615,BG7K3EA,1,Laptops,Home,PC Portable IA HP OmniBook 7 17-dc0002nf,1299.0,1299.0,Settembre
France,2025-09-29 20:31:52,1000743,9X8K9EA,1,Laptops,Home,PC Portable HP Pavilion Plus 14-ew1001nf,999.0,999.0,Settembre
France,2025-09-29 23:33:48,1000666,C79Y8ET,1,Laptops,Business,Station de travail mobile HP ZBook Fury G1i 16 pouces,4200.01,4200.01,Settembre
France,2025-09-30 03:28:10,1000687,B3AE9AT,1,Laptops,Business,"Ordinateur portable HP 250R 15,6 pouces G9",913.92,913.92,Settembre
France,2025-09-30 04:24:43,1000738,A23QYEA,1,Laptops,Business,PC Portable professionnel HP ProBook 4 G1ah,940.8,940.8,Settembre
France,2025-09-30 08:53:35,1000651,BL1K7EA,1,Laptops,Home,PC Portable IA HP OmniBook 3 15-fn0017nf,949.0,949.0,Settembre
France,2025-09-30 12:46:00,1000733,A0ZF7EA,1,Desktops,Business,Tout en un IA HP EliteStudio 8 G1i,1868.16,1868.16,Settembre
France,2025-09-30 14:50:45,1000730,A23KGEA,1,Laptops,Business,"PC Portable Professionnel HP EliteBook 660 G11 16"" - Extension de garantie 3 ans incluse",1223.38,1223.38,Settembre
France,2025-09-30 17:06:02,1000726,CM8W0EA,2,Desktops,Home,OMEN MAX 45L Gaming DT GT23-0001nf PC,3799.0,7598.0,Settembre
France,2025-09-30 18:09:58,1000674,A1RZ4EA,2,Laptops,Home,PC Portable 2 en 1 HP Envy x360 14-fa0007nf - Ecran tactile OLED 120 Hz,999.0,1998.0,Settembre
France,2025-09-30 18:52:14,1000648,8T1X0EA,1,Desktops,Business,HP Z2 G9 Tour - NVIDIA RTX™ A4000,3197.29,3197.29,Settembre
France,2025-09-30 18:52:14,1000648,7B1G3EA,1,Desktops,Business,HP EliteOne 840 G9,1409.86,1409.86,Settembre
France,2025-09-30 18:52:14,1000648,B6YX6ET,1,Desktops,Business,Ordinateur de bureau HP ProDesk 2 G1i E Format tour,860.66,860.66,Settembre
France,2025-09-30 18:52:14,1000648,A0ZG3EA,1,Desktops,Business,PC fixe IA HP EliteDesk 8 format tour G1i HP Wolf Pro Security Edition,1250.63,1250.63,Settembre
France,2025-09-30 20:01:07,1000735,6L9L0EA,1,Laptops,Home,PC Portable 2 en 1 HP Pavilion x360 tactile 15-er1006nf,1199.0,1199.0,Settembre
France,2025-09-30 23:31:27,1000752,C58YDEA,1,Laptops,Home,PC Portable HP 15-fc0160nf,749.0,749.0,Settembre
France,2025-10-01 00:31:41,1000876,B6YX5ET,1,Desktops,Business,Ordinateur de bureau HP ProDesk 2 G1i E Format tour,939.46,939.46,Ottobre
France,2025-10-01 01:41:30,1000835,BL1C3EA,1,Laptops,Home,PC Portable Gaming HP Victus 15-fa2013nf - NVIDIA GeForce RTX 5060  & Sans OS,1199.0,1199.0,Ottobre
France,2025-10-01 03:47:40,1000822,97Y26EA,1,Desktops,Home,HP Tout-en-un 27-cr0041nf,1199.0,1199.0,Ottobre
France,2025-10-01 05:34:39,1000923,AK9Y6AT,1,Laptops,Business,"Ordinateur portable HP 250 15,6 pouces G10",577.92,577.92,Ottobre
France,2025-10-01 06:19:47,1000961,A27C4EA,1,Laptops,Business,HP EliteBook 8 G1i 14 inch Notebook AI PC Wolf Pro Security Edition,1359.95,1359.95,Ottobre
France,2025-10-01 08:28:37,1000975,C79N6ET,1,Laptops,Business,Station de travail mobile HP ZBook X G1i 16 pouces,2304.23,2304.23,Ottobre
France,2025-10-01 10:17:23,1000983,CL6D0EA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 6 G1q,1167.94,1167.94,Ottobre
France,2025-10-01 12:30:24,1000883,780D9AA,1,Monitors,Home,"Écran OMEN 24 - 23,8'' FHD - AMD FreeSync™ HDR",139.99,139.99,Ottobre
France,2025-10-01 14:51:44,1000858,B68TDEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook X Flip G1i 14 pouces HP Wolf Pro Security Edition,2302.51,2302.51,Ottobre
France,2025-10-01 17:19:36,1000981,A94WNEA,2,Laptops,Home,PC Portable HP Pavilion 16-af0019nf - Ecran OLED 120Hz,1099.0,2198.0,Ottobre
France,2025-10-01 21:56:45,1001005,94C19E9,1,Monitors,Home,"Écran HP 524sh Series 5 - 23.8"" FHD",109.99,109.99,Ottobre
France,2025-10-01 22:35:18,1000775,9X8K9EA,1,Laptops,Home,PC Portable HP Pavilion Plus 14-ew1001nf,999.0,999.0,Ottobre
France,2025-10-02 08:05:32,1000763,BQ2V2EA,1,Laptops,Home,PC Portable Gaming OMEN Transcend 14-fb1042nf - NVIDIA GeForce RTX 5050,1999.0,1999.0,Ottobre
France,2025-10-02 08:20:12,1000892,B6YW8ET,1,Desktops,Business,Ordinateur de bureau HP ProDesk 2 G1i E Faible encombrement,799.94,799.94,Ottobre
France,2025-10-02 13:50:52,1000956,A1RZ4EA,1,Laptops,Home,PC Portable 2 en 1 HP Envy x360 14-fa0007nf - Ecran tactile OLED 120 Hz,999.0,999.0,Ottobre
France,2025-10-02 15:05:58,1000877,B3AE9AT,1,Laptops,Business,"Ordinateur portable HP 250R 15,6 pouces G9",913.92,913.92,Ottobre
France,2025-10-03 05:46:33,1000993,7L8X2EA,1,Laptops,Home,Chromebook HP 14a-na0022nf,349.0,349.0,Ottobre
France,2025-10-03 09:09:07,1000910,5M9Y1EA,1,Desktops,Business,HP Elite Mini 800 G9,1935.25,1935.25,Ottobre
France,2025-10-03 09:21:35,1000780,B1NW7EA,1,Laptops,Home,PC Portable IA Nouvelle Génération 2 en 1 HP Omnibook Ultra Flip 14-fh0004nf - Extension de garantie 3 ans incluse,1899.0,1899.0,Ottobre
France,2025-10-03 09:35:46,1000878,9E0G9UT,1,Monitors,Business,"Écran pour visioconférence FHD USB-C HP Series 5 Pro 23,8 pouces – HP 524pm",352.8,352.8,Ottobre
France,2025-10-03 09:35:46,1000878,A27BZEA,1,Laptops,Business,PC Portable IA Nouvelle Génération HP EliteBook 8 G1i,1783.32,1783.32,Ottobre
France,2025-10-03 09:48:31,1000986,A27CCEA,1,Laptops,Business,HP EliteBook 6 G1i 16 inch Notebook AI PC Wolf Pro Security Edition,1223.38,1223.38,Ottobre
France,2025-10-03 14:53:48,1000914,780K6AA,1,Monitors,Home,Écran OMEN 32c - 32'' QHD -AMD Freesync™  HDR 165 Hz,269.99,269.99,Ottobre
France,2025-10-03 14:53:48,1000914,A23QDEA,1,Laptops,Business,Ordinateur portable HP ProBook 440 14 pouces G11,915.26,915.26,Ottobre
France,2025-10-03 14:53:48,1000914,B72XJET,1,Laptops,Business,HP ZBook 8 G1as 14 inch Mobile Workstation PC  Wolf Pro Security Edition,2729.17,2729.17,Ottobre
France,2025-10-03 14:59:08,1000853,8T1N5EA,1,Desktops,Business,HP Z1 G9 - Extension de garantie 3 ans incluse,1551.01,1551.01,Ottobre
France,2025-10-03 18:48:26,1000848,5N014EA,1,Desktops,Business,HP EliteDesk 8 Mini G1i Desktop AI PC  Wolf Pro Security Edition,1060.42,1060.42,Ottobre
France,2025-10-03 19:21:11,1000911,8T0T7EA,2,Laptops,Business,"Station de travail portable HP ZBook Power G11 16"" - NVIDIA RTX™ A1000 & Extension de garantie 3 ans incluse",2235.08,4470.16,Ottobre
France,2025-10-03 21:15:51,1000834,6L9L0EA,1,Laptops,Home,PC Portable 2 en 1 HP Pavilion x360 tactile 15-er1006nf,1199.0,1199.0,Ottobre
France,2025-10-04 05:16:07,1000903,A0ZG5EA,1,Desktops,Business,PC fixe IA HP EliteDesk 8 format tour G1i HP Wolf Pro Security Edition,1615.45,1615.45,Ottobre
France,2025-10-04 11:46:21,1000915,780K6AA,1,Monitors,Home,Écran OMEN 32c - 32'' QHD -AMD Freesync™  HDR 165 Hz,269.99,269.99,Ottobre
France,2025-10-04 15:32:48,1000830,CM8W0EA,1,Desktops,Home,OMEN MAX 45L Gaming DT GT23-0001nf PC,3799.0,3799.0,Ottobre
France,2025-10-04 18:16:33,1000845,B68T6EA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook X G1i 14 pouces HP Wolf Pro Security Edition,2250.7,2250.7,Ottobre
France,2025-10-04 20:24:06,1000912,BG7J3EA,1,Laptops,Home,PC Portable IA 2 en 1 HP OmniBook X Flip 14-fk0002nf - Extension de garantie 3 ans incluse & écran OLED 120 Hz,1199.0,1199.0,Ottobre
France,2025-10-05 07:29:15,1001003,AV4C1AA,1,Monitors,Home,Écran gamer incurvé WQHD 180 Hz OMEN 34 pouces – OMEN 34c G2,319.99,319.99,Ottobre
France,2025-10-05 12:09:58,1000839,9S1M9EA,1,Desktops,Home,Tout-en-un HP 24-cr0009nf,999.0,999.0,Ottobre
France,2025-10-05 12:51:54,1000764,A27CDEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 6 G1a 14 pouces HP Wolf Pro Security Edition,1357.78,1357.78,Ottobre
France,2025-10-05 15:31:50,1000807,40Z29AA,1,Monitors,Business,Écran de conférence QHD HP E27m G4 USB-C,403.2,403.2,Ottobre
France,2025-10-05 17:26:57,1000933,A27BWEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 8 16 G1a pouces HP Wolf Pro Security Edition,1479.56,1479.56,Ottobre
France,2025-10-05 19:35:26,1000949,C78T7ET,1,Laptops,Business,Station de travail mobile HP ZBook 8 G1ak 14 pouces HP Wolf Pro Security Edition,1659.55,1659.55,Ottobre
France,2025-10-05 19:35:26,1000949,B68T3EA,1,Laptops,Business,PC portable IA HP EliteBook Ultra 14 pouces G1q,1390.54,1390.54,Ottobre
France,2025-10-05 19:35:26,1000949,623D7ET,1,Desktops,Business,HP Elite Mini 805 G8,1221.7,1221.7,Ottobre
France,2025-10-05 19:35:26,1000949,C67J5ET,1,Desktops,Business,HP Z2 SFF G1i Workstation,1720.79,1720.79,Ottobre
France,2025-10-05 21:40:39,1001001,CM9U1EA,1,Desktops,Home,OMEN 35L Gaming Desktop GT17-0017nf PC,1199.0,1199.0,Ottobre
France,2025-10-05 23:22:14,1000833,AW3V0AA,4,Monitors,Home,Écran gamer QHD 280 Hz OMEN 27 pouces – OMEN 27qs G2,319.99,1279.96,Ottobre
France,2025-10-06 00:48:10,1001010,62X66EA,2,Laptops,Business,Station de travail mobile HP ZBook Fury 16 G11 - NVIDIA RTX™ 4000,5251.75,10503.5,Ottobre
France,2025-10-06 03:28:40,1000944,A27CHEA,2,Laptops,Business,HP EliteBook 6 G1i 14 inch Notebook AI PC Wolf Pro Security Edition,1223.39,2446.78,Ottobre
France,2025-10-06 09:32:04,1000836,AP4C8EA,1,Laptops,Home,HP Chromebook 14a-nf0001nf,499.0,499.0,Ottobre
France,2025-10-06 09:35:06,1000774,A0ZB2EA,3,Desktops,Business,HP Elite 800 G9  SFF,1435.39,4306.17,Ottobre
France,2025-10-06 09:57:11,1000796,AV4K1AA,1,Monitors,Home,Écran gamer FHD 180 Hz OMEN 27 pouces - OMEN 27 G2,160.0,160.0,Ottobre
France,2025-10-06 12:25:44,1000970,AJ4Z1EA,1,Laptops,Home,PC Portable HP Laptop 15-fc0090nf,999.0,999.0,Ottobre
France,2025-10-06 14:22:14,1000798,B68T9EA,3,Laptops,Business,HP EliteBook X G1a 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,1820.62,5461.86,Ottobre
France,2025-10-06 15:29:32,1000954,A27CKEA,1,Laptops,Business,HP EliteBook 6 G1i 13 inch Notebook AI PC Wolf Pro Security Edition,1248.91,1248.91,Ottobre
France,2025-10-06 15:30:57,1000887,A23G4EA,2,Laptops,Business,"PC Portable Professionnel HP 250R 15,6""",590.02,1180.04,Ottobre
France,2025-10-06 17:34:36,1000868,40Z29AA,1,Monitors,Business,Écran de conférence QHD HP E27m G4 USB-C,403.2,403.2,Ottobre
France,2025-10-06 20:36:32,1000934,A23GSEA,1,Laptops,Business,"PC Portable Professionnel HP ProBook 460 G11 16"" - Garantie 3 ans incluse",1174.19,1174.19,Ottobre
France,2025-10-07 02:34:24,1000788,C58YLEA,1,Laptops,Home,PC Portable HP 15-fd1012nf,649.0,649.0,Ottobre
France,2025-10-07 09:23:37,1000906,A23QCEA,1,Laptops,Business,"PC Portable Professionnel HP ProBook 440 G11 14""",1114.57,1114.57,Ottobre
France,2025-10-07 13:31:23,1000992,BL2F9EA,1,Laptops,Home,PC Portable IA HP OmniBook 3 15-fn0016nf,1099.0,1099.0,Ottobre
France,2025-10-07 14:13:02,1000965,882G2EA,1,Desktops,Business,HP ProDesk 4 Tower G1i Desktop AI PC,1265.54,1265.54,Ottobre
France,2025-10-07 17:58:26,1000874,A10MSEA,1,Desktops,Business,HP ProStudio 4 All-in-One G1i 23.8 inch Desktop AI PC,1210.45,1210.45,Ottobre
France,2025-10-07 18:20:13,1001008,C58YGEA,1,Laptops,Home,PC Portable HP 15-fc0162nf,529.0,529.0,Ottobre
France,2025-10-07 20:17:29,1000805,5N015EA,1,Desktops,Business,HP EliteDesk 8 Mini G1i Desktop AI PC  Wolf Pro Security Edition,1760.64,1760.64,Ottobre
France,2025-10-07 21:09:13,1000984,B6SL9EA,2,Desktops,Home,PC de Bureau IA HP OmniDesk M03-0000nf,1199.0,2398.0,Ottobre
France,2025-10-07 23:04:33,1000779,A26W9EA,2,Laptops,Business,"PC Portable Professionnel HP EliteBook 845 G11 14"" Extension de garantie 3 ans incluse & 1 an de Wolf Pro Security Edition",1264.54,2529.08,Ottobre
France,2025-10-07 23:34:23,1000931,AM0Z8EA,1,Desktops,Home,HP OmniStudio X 32-c0002nf - Écran 4K &  GeForce RTX™ 4050,2599.0,2599.0,Ottobre
France,2025-10-08 04:16:24,1000951,94C21AA,1,Monitors,Home,"Écran Full HD blanc 23,8 pouces HP Série 5 - 524sw",100.0,100.0,Ottobre
France,2025-10-08 06:31:51,1000998,B6SM4EA,1,Desktops,Home,PC de Bureau HP OmniDesk Slim S03-0016nf,549.0,549.0,Ottobre
France,2025-10-08 06:31:51,1000998,BM1P5EA,1,Laptops,Home,PC Portable Gaming Victus 15-fb3010nf - NVIDIA® GeForce RTX™ 5050,1249.0,1249.0,Ottobre
France,2025-10-08 17:53:42,1000829,C58YTEA,1,Laptops,Home,PC Portable HP OmniBook 5 16-ba1015nf,899.0,899.0,Ottobre
France,2025-10-08 19:26:53,1000823,169L0AA,1,Monitors,Business,Écran de conférence FHD HP E24mv G4,375.6,375.6,Ottobre
France,2025-10-08 20:26:58,1000825,C79N7ET,1,Laptops,Business,Station de travail mobile HP ZBook X G1i 16 pouces,1997.6,1997.6,Ottobre
France,2025-10-08 23:19:49,1000958,A0ZF9EA,1,Desktops,Business,PC fixe IA HP EliteDesk 8 G1i faible encombrement HP Wolf Pro Security Edition,1661.59,1661.59,Ottobre
France,2025-10-09 00:13:41,1000771,882G2EA,1,Desktops,Business,HP ProDesk 4 Tower G1i Desktop AI PC,1265.54,1265.54,Ottobre
France,2025-10-09 01:34:24,1000974,9D9L6UT,1,Monitors,Business,"Écran FHD 23,8 pouces HP Series 5 Pro - 524pf",187.2,187.2,Ottobre
France,2025-10-09 05:47:19,1000870,A10MVEA,2,Desktops,Business,Tout en un HP ProStudio 4 G1i,1479.24,2958.48,Ottobre
France,2025-10-09 08:47:06,1000925,623D7ET,3,Desktops,Business,HP Elite Mini 805 G8,1221.7,3665.1000000000004,Ottobre
France,2025-10-09 18:49:33,1000988,B6SL6EA,1,Desktops,Home,PC fixe M02HP OmniDesk -0018nf,899.0,899.0,Ottobre
France,2025-10-09 18:49:33,1000988,A27CGEA,1,Laptops,Business,HP EliteBook 6 G1i 14 inch Notebook AI PC Wolf Pro Security Edition,1411.54,1411.54,Ottobre
France,2025-10-09 18:49:33,1000988,B68T6EA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook X G1i 14 pouces HP Wolf Pro Security Edition,2250.7,2250.7,Ottobre
France,2025-10-09 18:57:37,1000882,97Y27EA,1,Desktops,Home,Tout-en-un HP 27-cr0042nf,999.0,999.0,Ottobre
France,2025-10-09 19:01:38,1000885,C79N6ET,1,Laptops,Business,Station de travail mobile HP ZBook X G1i 16 pouces,2304.23,2304.23,Ottobre
France,2025-10-10 02:19:06,1000937,A40RHET,1,Desktops,Business,HP Z1 Tower G1i,1842.29,1842.29,Ottobre
France,2025-10-10 02:45:57,1000827,A27CDEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 6 G1a 14 pouces HP Wolf Pro Security Edition,1357.78,1357.78,Ottobre
France,2025-10-10 07:50:59,1000946,B6SM1EA,1,Desktops,Home,PC de Bureau HP OmniDesk Slim S03-0008nf,649.0,649.0,Ottobre
France,2025-10-10 08:22:21,1000826,A0ZG1EA,1,Desktops,Business,HP EliteStudio 8 All-in-One G1i 23.8 inch Desktop AI PC  Wolf Pro Security Edition,1921.92,1921.92,Ottobre
France,2025-10-10 15:26:38,1000837,5M9Y3EA,1,Desktops,Business,HP Elite Mini 800 G9,1010.86,1010.86,Ottobre
France,2025-10-10 15:58:20,1000908,6N4E2AA,1,Monitors,Business,"Écran FHD E27 G5 27""",214.56,214.56,Ottobre
France,2025-10-10 18:35:31,1000859,BG7M3EA,1,Laptops,Home,PC Portable IA 2 en 1 HP OmniBook X Flip 16-as0000nf,1399.0,1399.0,Ottobre
France,2025-10-10 19:10:00,1000900,A27BWEA,2,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 8 16 G1a pouces HP Wolf Pro Security Edition,1479.56,2959.12,Ottobre
France,2025-10-10 20:00:38,1000968,40Z32AA,1,Monitors,Business,Écran de conférence USB-C FHD HP E24m G4,316.8,316.8,Ottobre
France,2025-10-10 20:54:20,1000894,A40RMET,1,Desktops,Business,HP Z2 Mini G1a,2257.62,2257.62,Ottobre
France,2025-10-10 21:26:29,1000953,882G2EA,1,Desktops,Business,HP ProDesk 4 Tower G1i Desktop AI PC,1265.54,1265.54,Ottobre
France,2025-10-11 06:02:56,1000990,B68TCEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook X Flip G1i 14 pouces HP Wolf Pro Security Edition,2554.48,2554.48,Ottobre
France,2025-10-11 06:45:12,1000901,97Y27EA,1,Desktops,Home,Tout-en-un HP 27-cr0042nf,999.0,999.0,Ottobre
France,2025-10-11 09:04:15,1000994,B72R9EA,1,Desktops,Home,Tout en un HP OmniStudio X 32-c1005nf,1499.0,1499.0,Ottobre
France,2025-10-11 11:37:58,1000997,C58YWEA,2,Laptops,Home,PC Portable HP 17-cp3022nf,679.0,1358.0,Ottobre
France,2025-10-11 12:27:13,1000929,9X8K9EA,1,Laptops,Home,PC Portable HP Pavilion Plus 14-ew1001nf,999.0,999.0,Ottobre
France,2025-10-11 14:17:30,1000967,BG7J5EA,1,Laptops,Home,PC Portable 2 en 1 HP OmniBook 5 Flip 14-fp0009nf,899.0,899.0,Ottobre
France,2025-10-11 14:17:30,1000967,5N013EA,1,Desktops,Business,HP EliteDesk 8 Mini G1i Desktop AI PC  Wolf Pro Security Edition,912.58,912.58,Ottobre
France,2025-10-11 20:33:41,1000854,A27BXEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook 8 16 G1a pouces HP Wolf Pro Security Edition,1654.28,1654.28,Ottobre
France,2025-10-12 01:17:36,1000781,6N6E6AA,3,Monitors,Business,Écran tactile FHD E24t G5 HP,244.8,734.4000000000001,Ottobre
France,2025-10-12 01:29:31,1000995,BM1N2EA,1,Laptops,Home,PC Portable Gaming Victus 15-fa2015nf - NVIDIA GeForce RTX 5050  & sans OS,1099.0,1099.0,Ottobre
France,2025-10-12 06:16:26,1000843,B68SMEA,1,Laptops,Business,"PC Portable Professionnel IA HP EliteBook X G1i 14"" - Extension de garantie 3 ans incluse",2398.54,2398.54,Ottobre
France,2025-10-12 06:57:32,1000928,C67J5ET,1,Desktops,Business,HP Z2 SFF G1i Workstation,1720.79,1720.79,Ottobre
France,2025-10-12 06:57:32,1000928,A0ZF9EA,1,Desktops,Business,PC fixe IA HP EliteDesk 8 G1i faible encombrement HP Wolf Pro Security Edition,1661.59,1661.59,Ottobre
France,2025-10-12 06:57:32,1000928,CM9U1EA,1,Desktops,Home,OMEN 35L Gaming Desktop GT17-0017nf PC,1199.0,1199.0,Ottobre
France,2025-10-12 06:57:32,1000928,B68TFEA,1,Laptops,Business,PC portable IA nouvelle génération HP EliteBook X Flip G1i 14 pouces HP Wolf Pro Security Edition,2008.91,2008.91,Ottobre
France,2025-10-12 08:59:48,1000820,8T1N0EA,1,Desktops,Business,HP Z2 G9 Tour,1830.17,1830.17,Ottobre
France,2025-10-12 11:49:15,1000832,C58YWEA,1,Laptops,Home,PC Portable HP 17-cp3022nf,679.0,679.0,Ottobre
France,2025-10-12 11:49:15,1000832,BG7M3EA,1,Laptops,Home,PC Portable IA 2 en 1 HP OmniBook X Flip 16-as0000nf,1399.0,1399.0,Ottobre
France,2025-10-12 11:49:15,1000832,BM1N3EA,1,Laptops,Home,PC Portable Gaming Victus 15-fa2016nf - NVIDIA® GeForce RTX™ 5050,1199.0,1199.0,Ottobre
France,2025-10-12 22:24:19,1000938,BE6T0EA,1,Laptops,Home,PC Portable Gaming OMEN MAX 16-ah0013nf - NVIDIA® GeForce RTX™ 5070 Ti,2599.0,2599.0,Ottobre
France,2025-10-13 09:40:01,1000789,94C19E9,1,Monitors,Home,"Écran HP 524sh Series 5 - 23.8"" FHD",109.99,109.99,Ottobre
France,2025-10-13 12:30:06,1000871,A27CJEA,1,Laptops,Business,HP EliteBook 6 G1i 13 inch Notebook AI PC Wolf Pro Security Edition,1412.88,1412.88,Ottobre
France,2025-10-13 14:39:20,1000814,C1EC2EA,1,Laptops,Home,PC Portable IA Nouvelle Génération HP OmniBook 5 16-bf0008nf,899.0,899.0,Ottobre
France,2025-10-13 23:11:46,1000950,2H3Y8AA,1,Monitors,Home,"Écran HP M27fd - 27"" FHD - AMD FreeSync™",259.0,259.0,Ottobre
France,2025-10-13 23:46:42,1000765,B6SL7EA,1,Desktops,Home,PC de Bureau HP OmniDesk  M02-0097nf,1099.0,1099.0,Ottobre
France,2025-10-14 01:46:41,1000852,B91BJEA,1,Laptops,Home,PC Portable IA HP OmniBook 7 Aero 13-bg1002nf,1299.0,1299.0,Ottobre
France,2025-10-14 02:09:16,1000909,A40RGET,1,Desktops,Business,HP Z1 Tower G1i,2228.9,2228.9,Ottobre
France,2025-10-14 03:47:25,1000778,40Z29AA,1,Monitors,Business,Écran de conférence QHD HP E27m G4 USB-C,403.2,403.2,Ottobre
France,2025-10-14 04:22:52,1000866,C79Y3ET,1,Laptops,Business,Station de travail mobile HP ZBook Fury G1i 18 pouces,3250.14,3250.14,Ottobre
France,2025-10-14 10:47:37,1000945,A23QDEA,1,Laptops,Business,Ordinateur portable HP ProBook 440 14 pouces G11,915.26,915.26,Ottobre
France,2025-10-14 19:51:16,1000766,1B065AA,1,Monitors,Business,HP E14 G4,352.8,352.8,Ottobre
France,2025-10-14 22:00:09,1000810,B6YX7ET,1,Desktops,Business,Ordinateur de bureau HP ProDesk 2 G1i E Format tour,817.2,817.2,Ottobre
France,2025-10-14 23:53:32,1000996,C1ER6EA,2,Laptops,Home,PC Portable IA Nouvelle Génération HP OmniBook 5 14-he0012nf,1199.0,2398.0,Ottobre
France,2025-10-15 00:41:54,1000943,780G8AA,1,Monitors,Home,Écran OMEN 27k - 27'' UHD - AMD FreeSync™ HDR,400.0,400.0,Ottobre
France,2025-10-15 00:41:54,1000943,6N4E2AA,1,Monitors,Business,"Écran FHD E27 G5 27""",214.56,214.56,Ottobre
France,2025-10-15 00:41:54,1000943,6N4E2AA,1,Monitors,Business,"Écran FHD E27 G5 27""",214.56,214.56,Ottobre
